snd            	230.46	    A	       1	     0	879501
rcv/corr       	230.47	    D	  879301	    50	     1
rcv            	230.47	    D	  879801	    50	     1
snd/DA         	230.47	    A	       1	     0	879501
rcv            	230.49	    D	  879851	    50	     1
snd/DA         	230.49	    A	       1	     0	879501
rcv            	230.49	    D	  879901	    50	     1
snd/DA         	230.50	    A	       1	     0	879501
rcv            	230.51	    D	  879951	    50	     1
snd/DA         	230.51	    A	       1	     0	879501
rcv/corr       	230.60	    D	  879501	    50	     1
rcv            	230.72	    D	  879501	    50	     1
snd            	230.73	    A	       1	     0	879551
rcv            	230.73	    D	  880001	    50	     1
snd/DA         	230.73	    A	       1	     0	879551
rcv            	230.87	    D	  879551	    50	     1
snd            	230.87	    A	       1	     0	880051
rcv            	230.87	    D	  879501	    50	     1
snd/DA         	230.87	    A	       1	     0	880051
rcv            	230.89	    D	  880051	    50	     1
snd            	230.89	    A	       1	     0	880101
rcv            	230.89	    D	  880151	    50	     1
snd/DA         	230.90	    A	       1	     0	880101
rcv            	230.90	    D	  880151	    50	     1
snd/DA         	230.90	    A	       1	     0	880101
rcv            	230.92	    D	  880201	    50	     1
snd/DA         	230.92	    A	       1	     0	880101
rcv/corr       	230.92	    D	  880251	    50	     1
rcv            	230.93	    D	  880101	    50	     1
snd            	230.93	    A	       1	     0	880251
rcv            	230.93	    D	  880301	    50	     1
snd/DA         	230.93	    A	       1	     0	880251
rcv            	230.95	    D	  880351	    50	     1
snd/DA         	230.95	    A	       1	     0	880251
rcv            	230.95	    D	  880501	    50	     1
snd/DA         	230.96	    A	       1	     0	880251
rcv            	230.97	    D	  880501	    50	     1
snd/DA         	230.98	    A	       1	     0	880251
rcv            	230.98	    D	  880551	    50	     1
snd/DA         	230.98	    A	       1	     0	880251
rcv            	230.98	    D	  880101	    50	     1
snd/DA         	230.98	    A	       1	     0	880251
rcv            	230.99	    D	  880451	    50	     1
snd/DA         	230.99	    A	       1	     0	880251
rcv            	230.99	    D	  880601	    50	     1
snd/DA         	231.01	    A	       1	     0	880251
rcv            	231.01	    D	  880601	    50	     1
snd/DA         	231.01	    A	       1	     0	880251
rcv            	231.03	    D	  880651	    50	     1
snd/DA         	231.03	    A	       1	     0	880251
rcv            	231.03	    D	  880701	    50	     1
snd/DA         	231.03	    A	       1	     0	880251
rcv            	231.04	    D	  880251	    50	     1
snd            	231.04	    A	       1	     0	880401
rcv            	231.06	    D	  880251	    50	     1
snd/DA         	231.07	    A	       1	     0	880401
rcv            	231.09	    D	  880751	    50	     1
snd/DA         	231.09	    A	       1	     0	880401
rcv            	231.10	    D	  880751	    50	     1
snd/DA         	231.10	    A	       1	     0	880401
rcv            	231.10	    D	  880801	    50	     1
snd/DA         	231.11	    A	       1	     0	880401
rcv            	231.11	    D	  880851	    50	     1
snd/DA         	231.12	    A	       1	     0	880401
rcv            	231.12	    D	  880401	    50	     1
snd            	231.13	    A	       1	     0	880901
rcv            	231.14	    D	  880901	    50	     1
snd            	231.14	    A	       1	     0	880951
rcv            	231.14	    D	  880901	    50	     1
snd/DA         	231.14	    A	       1	     0	880951
rcv            	231.16	    D	  880951	    50	     1
snd            	231.16	    A	       1	     0	881001
rcv            	231.18	    D	  881001	    50	     1
snd            	231.18	    A	       1	     0	881051
rcv            	231.19	    D	  881051	    50	     1
snd            	231.19	    A	       1	     0	881101
rcv            	231.20	    D	  881151	    50	     1
snd/DA         	231.20	    A	       1	     0	881101
rcv            	231.21	    D	  881201	    50	     1
snd/DA         	231.21	    A	       1	     0	881101
rcv            	231.22	    D	  881251	    50	     1
snd/DA         	231.22	    A	       1	     0	881101
rcv            	231.23	    D	  881301	    50	     1
snd/DA         	231.23	    A	       1	     0	881101
rcv            	231.24	    D	  881101	    50	     1
snd            	231.24	    A	       1	     0	881351
rcv            	231.24	    D	  881351	    50	     1
snd            	231.25	    A	       1	     0	881401
rcv            	231.26	    D	  881401	    50	     1
snd            	231.26	    A	       1	     0	881451
rcv            	231.26	    D	  881401	    50	     1
snd/DA         	231.27	    A	       1	     0	881451
rcv            	231.27	    D	  881451	    50	     1
snd            	231.28	    A	       1	     0	881501
rcv            	231.28	    D	  881501	    50	     1
snd            	231.29	    A	       1	     0	881551
rcv/corr       	231.29	    D	  881551	    50	     1
rcv            	231.30	    D	  881601	    50	     1
snd/DA         	231.30	    A	       1	     0	881551
rcv            	231.30	    D	  881651	    50	     1
snd/DA         	231.30	    A	       1	     0	881551
rcv            	231.30	    D	  881701	    50	     1
snd/DA         	231.32	    A	       1	     0	881551
rcv            	231.32	    D	  881751	    50	     1
snd/DA         	231.32	    A	       1	     0	881551
rcv            	231.34	    D	  881101	    50	     1
snd/DA         	231.34	    A	       1	     0	881551
rcv            	231.34	    D	  881851	    50	     1
snd/DA         	231.34	    A	       1	     0	881551
rcv            	231.35	    D	  881851	    50	     1
snd/DA         	231.35	    A	       1	     0	881551
rcv            	231.35	    D	  881901	    50	     1
snd/DA         	231.37	    A	       1	     0	881551
rcv            	231.37	    D	  881901	    50	     1
snd/DA         	231.38	    A	       1	     0	881551
rcv            	231.38	    D	  881801	    50	     1
snd/DA         	231.39	    A	       1	     0	881551
rcv            	231.40	    D	  881951	    50	     1
snd/DA         	231.40	    A	       1	     0	881551
rcv            	231.40	    D	  882001	    50	     1
snd/DA         	231.41	    A	       1	     0	881551
rcv            	231.41	    D	  881551	    50	     1
snd            	231.42	    A	       1	     0	882051
rcv            	231.42	    D	  881551	    50	     1
snd/DA         	231.43	    A	       1	     0	882051
rcv/corr       	231.43	    D	  881551	    50	     1
rcv            	231.44	    D	  881551	    50	     1
snd/DA         	231.45	    A	       1	     0	882051
rcv/corr       	231.45	    D	  882051	    50	     1
rcv            	231.45	    D	  882101	    50	     1
snd/DA         	231.45	    A	       1	     0	882051
rcv            	231.47	    D	  882151	    50	     1
snd/DA         	231.48	    A	       1	     0	882051
rcv/corr       	231.49	    D	  882201	    50	     1
rcv/corr       	231.50	    D	  882251	    50	     1
rcv            	231.51	    D	  882301	    50	     1
snd/DA         	231.52	    A	       1	     0	882051
rcv            	231.53	    D	  882401	    50	     1
snd/DA         	231.54	    A	       1	     0	882051
rcv            	231.54	    D	  882451	    50	     1
snd/DA         	231.55	    A	       1	     0	882051
rcv            	231.55	    D	  882501	    50	     1
snd/DA         	231.55	    A	       1	     0	882051
rcv            	231.57	    D	  882051	    50	     1
snd            	231.57	    A	       1	     0	882201
rcv            	231.57	    D	  882351	    50	     1
snd/DA         	231.59	    A	       1	     0	882201
rcv            	231.59	    D	  882051	    50	     1
snd/DA         	231.60	    A	       1	     0	882201
rcv            	231.60	    D	  882551	    50	     1
snd/DA         	231.61	    A	       1	     0	882201
rcv            	231.61	    D	  882601	    50	     1
snd/DA         	231.62	    A	       1	     0	882201
rcv            	231.62	    D	  882651	    50	     1
snd/DA         	231.62	    A	       1	     0	882201
rcv            	231.63	    D	  882651	    50	     1
snd/DA         	231.63	    A	       1	     0	882201
rcv            	231.64	    D	  882201	    50	     1
snd            	231.64	    A	       1	     0	882251
rcv            	231.65	    D	  882701	    50	     1
snd/DA         	231.65	    A	       1	     0	882251
rcv            	231.85	    D	  882251	    50	     1
snd            	231.85	    A	       1	     0	882751
rcv            	231.86	    D	  882251	    50	     1
snd/DA         	231.86	    A	       1	     0	882751
rcv            	231.87	    D	  882751	    50	     1
snd            	231.87	    A	       1	     0	882801
rcv            	231.88	    D	  882851	    50	     1
snd/DA         	231.88	    A	       1	     0	882801
rcv/corr       	231.89	    D	  882901	    50	     1
rcv/corr       	231.90	    D	  882951	    50	     1
rcv            	231.90	    D	  883051	    50	     1
snd/DA         	231.90	    A	       1	     0	882801
rcv            	231.91	    D	  883101	    50	     1
snd/DA         	231.91	    A	       1	     0	882801
rcv/corr       	231.92	    D	  883151	    50	     1
rcv            	231.92	    D	  883201	    50	     1
snd/DA         	231.93	    A	       1	     0	882801
rcv            	231.93	    D	  883001	    50	     1
snd/DA         	231.94	    A	       1	     0	882801
rcv            	231.94	    D	  883251	    50	     1
snd/DA         	231.95	    A	       1	     0	882801
rcv/corr       	231.95	    D	  882801	    50	     1
rcv            	231.97	    D	  882801	    50	     1
snd            	231.97	    A	       1	     0	882901
rcv            	231.97	    D	  882801	    50	     1
snd/DA         	231.97	    A	       1	     0	882901
rcv/corr       	231.98	    D	  883301	    50	     1
rcv            	231.98	    D	  883351	    50	     1
snd/DA         	231.98	    A	       1	     0	882901
rcv            	232.16	    D	  882901	    50	     1
snd            	232.17	    A	       1	     0	882951
rcv            	232.17	    D	  883401	    50	     1
snd/DA         	232.18	    A	       1	     0	882951
rcv            	232.57	    D	  882951	    50	     1
snd            	232.57	    A	       1	     0	883151
rcv            	232.57	    D	  883451	    50	     1
snd/DA         	232.57	    A	       1	     0	883151
rcv/corr       	232.59	    D	  883501	    50	     1
rcv/corr       	232.59	    D	  883551	    50	     1
rcv            	232.59	    D	  882951	    50	     1
snd/DA         	232.61	    A	       1	     0	883151
rcv            	232.61	    D	  883601	    50	     1
snd/DA         	232.62	    A	       1	     0	883151
rcv            	232.63	    D	  883151	    50	     1
snd            	232.63	    A	       1	     0	883301
rcv            	232.64	    D	  883151	    50	     1
snd/DA         	232.65	    A	       1	     0	883301
rcv            	232.65	    D	  883651	    50	     1
snd/DA         	232.66	    A	       1	     0	883301
rcv/corr       	232.67	    D	  883701	    50	     1
rcv            	232.84	    D	  883301	    50	     1
snd            	232.84	    A	       1	     0	883501
rcv            	232.86	    D	  883801	    50	     1
snd/DA         	232.86	    A	       1	     0	883501
rcv            	232.86	    D	  883801	    50	     1
snd/DA         	232.87	    A	       1	     0	883501
rcv            	232.87	    D	  883851	    50	     1
snd/DA         	232.87	    A	       1	     0	883501
rcv            	232.87	    D	  883901	    50	     1
snd/DA         	232.89	    A	       1	     0	883501
rcv            	232.89	    D	  883951	    50	     1
snd/DA         	232.89	    A	       1	     0	883501
rcv            	232.90	    D	  883501	    50	     1
snd            	232.90	    A	       1	     0	883551
rcv            	232.90	    D	  884001	    50	     1
snd/DA         	232.92	    A	       1	     0	883551
rcv            	233.07	    D	  883551	    50	     1
snd            	233.07	    A	       1	     0	883701
rcv            	233.08	    D	  884051	    50	     1
snd/DA         	233.09	    A	       1	     0	883701
rcv            	233.09	    D	  884101	    50	     1
snd/DA         	233.10	    A	       1	     0	883701
rcv            	233.39	    D	  883701	    50	     1
snd            	233.40	    A	       1	     0	883751
rcv            	233.40	    D	  884201	    50	     1
snd/DA         	233.41	    A	       1	     0	883751
rcv            	233.54	    D	  883751	    50	     1
snd            	233.54	    A	       1	     0	884151
rcv            	233.56	    D	  884301	    50	     1
snd/DA         	233.56	    A	       1	     0	884151
rcv            	233.56	    D	  884351	    50	     1
snd/DA         	233.57	    A	       1	     0	884151
rcv            	233.57	    D	  884401	    50	     1
snd/DA         	233.57	    A	       1	     0	884151
rcv            	233.59	    D	  884401	    50	     1
snd/DA         	233.59	    A	       1	     0	884151
rcv            	233.60	    D	  884501	    50	     1
snd/DA         	233.61	    A	       1	     0	884151
rcv            	233.61	    D	  884551	    50	     1
snd/DA         	233.62	    A	       1	     0	884151
rcv            	233.62	    D	  884601	    50	     1
snd/DA         	233.63	    A	       1	     0	884151
rcv            	233.63	    D	  884151	    50	     1
snd            	233.64	    A	       1	     0	884251
rcv            	233.64	    D	  884451	    50	     1
snd/DA         	233.65	    A	       1	     0	884251
rcv/corr       	233.65	    D	  884151	    50	     1
rcv            	233.65	    D	  884651	    50	     1
snd/DA         	233.66	    A	       1	     0	884251
rcv            	233.66	    D	  884701	    50	     1
snd/DA         	233.67	    A	       1	     0	884251
rcv            	233.67	    D	  884251	    50	     1
snd            	233.68	    A	       1	     0	884751
rcv            	233.68	    D	  884751	    50	     1
snd            	233.69	    A	       1	     0	884801
rcv/corr       	233.69	    D	  884801	    50	     1
rcv            	233.69	    D	  884851	    50	     1
snd/DA         	233.70	    A	       1	     0	884801
rcv            	233.70	    D	  884951	    50	     1
snd/DA         	233.70	    A	       1	     0	884801
rcv            	233.72	    D	  885001	    50	     1
snd/DA         	233.72	    A	       1	     0	884801
rcv            	233.72	    D	  885001	    50	     1
snd/DA         	233.73	    A	       1	     0	884801
rcv            	233.74	    D	  885051	    50	     1
snd/DA         	233.74	    A	       1	     0	884801
rcv            	233.74	    D	  885151	    50	     1
snd/DA         	233.74	    A	       1	     0	884801
rcv            	233.76	    D	  885251	    50	     1
snd/DA         	233.76	    A	       1	     0	884801
rcv            	233.76	    D	  885251	    50	     1
snd/DA         	233.76	    A	       1	     0	884801
rcv            	233.78	    D	  884801	    50	     1
snd            	233.78	    A	       1	     0	884901
rcv            	233.78	    D	  884801	    50	     1
snd/DA         	233.79	    A	       1	     0	884901
rcv            	233.79	    D	  885201	    50	     1
snd/DA         	233.79	    A	       1	     0	884901
rcv            	233.81	    D	  885301	    50	     1
snd/DA         	233.82	    A	       1	     0	884901
rcv            	233.83	    D	  885351	    50	     1
snd/DA         	233.83	    A	       1	     0	884901
rcv            	233.84	    D	  885351	    50	     1
snd/DA         	233.84	    A	       1	     0	884901
rcv            	233.85	    D	  884901	    50	     1
snd            	233.86	    A	       1	     0	885101
rcv            	233.86	    D	  884901	    50	     1
snd/DA         	233.87	    A	       1	     0	885101
rcv            	233.87	    D	  885451	    50	     1
snd/DA         	233.88	    A	       1	     0	885101
rcv            	233.88	    D	  885551	    50	     1
snd/DA         	233.89	    A	       1	     0	885101
rcv            	233.90	    D	  885101	    50	     1
snd            	233.90	    A	       1	     0	885401
rcv            	233.90	    D	  885601	    50	     1
snd/DA         	233.91	    A	       1	     0	885401
rcv            	233.92	    D	  885651	    50	     1
snd/DA         	233.92	    A	       1	     0	885401
rcv            	233.93	    D	  885501	    50	     1
snd/DA         	233.93	    A	       1	     0	885401
rcv            	233.94	    D	  885701	    50	     1
snd/DA         	233.94	    A	       1	     0	885401
rcv            	233.95	    D	  885751	    50	     1
snd/DA         	233.95	    A	       1	     0	885401
rcv            	233.96	    D	  885801	    50	     1
snd/DA         	233.96	    A	       1	     0	885401
rcv/corr       	233.97	    D	  885401	    50	     1
rcv            	234.00	    D	  885401	    50	     1
snd            	234.01	    A	       1	     0	885851
rcv            	234.02	    D	  885901	    50	     1
snd/DA         	234.02	    A	       1	     0	885851
rcv/corr       	234.03	    D	  885951	    50	     1
rcv            	234.03	    D	  886001	    50	     1
snd/DA         	234.04	    A	       1	     0	885851
rcv            	234.04	    D	  886101	    50	     1
snd/DA         	234.05	    A	       1	     0	885851
rcv            	234.05	    D	  886151	    50	     1
snd/DA         	234.06	    A	       1	     0	885851
rcv            	234.07	    D	  886251	    50	     1
snd/DA         	234.07	    A	       1	     0	885851
rcv            	234.07	    D	  886251	    50	     1
snd/DA         	234.08	    A	       1	     0	885851
rcv            	234.08	    D	  886301	    50	     1
snd/DA         	234.09	    A	       1	     0	885851
rcv            	234.09	    D	  885851	    50	     1
snd            	234.10	    A	       1	     0	885951
rcv            	234.11	    D	  885851	    50	     1
snd/DA         	234.11	    A	       1	     0	885951
rcv            	234.12	    D	  885851	    50	     1
snd/DA         	234.12	    A	       1	     0	885951
rcv            	234.13	    D	  886351	    50	     1
snd/DA         	234.13	    A	       1	     0	885951
rcv            	234.14	    D	  886401	    50	     1
snd/DA         	234.14	    A	       1	     0	885951
rcv            	234.22	    D	  885951	    50	     1
snd            	234.22	    A	       1	     0	886051
rcv            	234.23	    D	  886451	    50	     1
snd/DA         	234.24	    A	       1	     0	886051
rcv            	234.33	    D	  886051	    50	     1
snd            	234.33	    A	       1	     0	886201
rcv            	234.34	    D	  886551	    50	     1
snd/DA         	234.34	    A	       1	     0	886201
rcv            	234.35	    D	  886601	    50	     1
snd/DA         	234.35	    A	       1	     0	886201
rcv            	234.36	    D	  886601	    50	     1
snd/DA         	234.37	    A	       1	     0	886201
rcv            	234.37	    D	  886651	    50	     1
snd/DA         	234.37	    A	       1	     0	886201
rcv            	234.38	    D	  886651	    50	     1
snd/DA         	234.38	    A	       1	     0	886201
rcv            	234.39	    D	  886201	    50	     1
snd            	234.39	    A	       1	     0	886501
rcv            	234.40	    D	  886201	    50	     1
snd/DA         	234.40	    A	       1	     0	886501
rcv            	234.40	    D	  886701	    50	     1
snd/DA         	234.41	    A	       1	     0	886501
rcv            	234.41	    D	  886751	    50	     1
snd/DA         	234.41	    A	       1	     0	886501
rcv            	234.41	    D	  886801	    50	     1
snd/DA         	234.43	    A	       1	     0	886501
rcv            	234.43	    D	  886851	    50	     1
snd/DA         	234.43	    A	       1	     0	886501
rcv            	234.45	    D	  886901	    50	     1
snd/DA         	234.45	    A	       1	     0	886501
rcv/corr       	234.45	    D	  886951	    50	     1
rcv            	234.46	    D	  886501	    50	     1
snd            	234.46	    A	       1	     0	886951
rcv/corr       	234.48	    D	  887001	    50	     1
rcv            	234.48	    D	  887101	    50	     1
snd/DA         	234.49	    A	       1	     0	886951
rcv            	234.49	    D	  887151	    50	     1
snd/DA         	234.50	    A	       1	     0	886951
rcv/corr       	234.50	    D	  887201	    50	     1
rcv            	234.51	    D	  887251	    50	     1
snd/DA         	234.51	    A	       1	     0	886951
rcv            	234.52	    D	  887301	    50	     1
snd/DA         	234.52	    A	       1	     0	886951
rcv            	234.53	    D	  887351	    50	     1
snd/DA         	234.53	    A	       1	     0	886951
rcv            	234.54	    D	  887401	    50	     1
snd/DA         	234.54	    A	       1	     0	886951
rcv            	234.54	    D	  886951	    50	     1
snd            	234.55	    A	       1	     0	887001
rcv/corr       	234.55	    D	  886951	    50	     1
rcv            	234.56	    D	  887451	    50	     1
snd/DA         	234.56	    A	       1	     0	887001
rcv            	234.56	    D	  887451	    50	     1
snd/DA         	234.58	    A	       1	     0	887001
rcv/corr       	234.64	    D	  887001	    50	     1
rcv            	234.71	    D	  887001	    50	     1
snd            	234.72	    A	       1	     0	887051
rcv            	234.72	    D	  886951	    50	     1
snd/DA         	234.73	    A	       1	     0	887051
rcv/corr       	234.73	    D	  887501	    50	     1
rcv            	234.80	    D	  887051	    50	     1
snd            	234.80	    A	       1	     0	887201
rcv            	234.80	    D	  887551	    50	     1
snd/DA         	234.80	    A	       1	     0	887201
rcv            	234.80	    D	  887601	    50	     1
snd/DA         	234.82	    A	       1	     0	887201
rcv            	234.88	    D	  887201	    50	     1
snd            	234.88	    A	       1	     0	887501
rcv            	234.90	    D	  887201	    50	     1
snd/DA         	234.90	    A	       1	     0	887501
rcv/corr       	234.90	    D	  887751	    50	     1
rcv            	234.91	    D	  887801	    50	     1
snd/DA         	234.92	    A	       1	     0	887501
rcv            	234.93	    D	  887651	    50	     1
snd/DA         	234.93	    A	       1	     0	887501
rcv            	234.93	    D	  887851	    50	     1
snd/DA         	234.94	    A	       1	     0	887501
rcv            	234.94	    D	  887901	    50	     1
snd/DA         	234.95	    A	       1	     0	887501
rcv            	234.95	    D	  887951	    50	     1
snd/DA         	234.96	    A	       1	     0	887501
rcv            	234.96	    D	  887501	    50	     1
snd            	234.97	    A	       1	     0	887701
rcv            	234.97	    D	  887501	    50	     1
snd/DA         	234.98	    A	       1	     0	887701
rcv            	234.98	    D	  887501	    50	     1
snd/DA         	234.99	    A	       1	     0	887701
rcv            	235.00	    D	  888001	    50	     1
snd/DA         	235.01	    A	       1	     0	887701
rcv            	235.01	    D	  888001	    50	     1
snd/DA         	235.02	    A	       1	     0	887701
rcv            	235.02	    D	  888051	    50	     1
snd/DA         	235.03	    A	       1	     0	887701
rcv            	235.03	    D	  888101	    50	     1
snd/DA         	235.04	    A	       1	     0	887701
rcv            	235.04	    D	  888101	    50	     1
snd/DA         	235.05	    A	       1	     0	887701
rcv            	235.06	    D	  887701	    50	     1
snd            	235.06	    A	       1	     0	887751
rcv            	235.06	    D	  887701	    50	     1
snd/DA         	235.07	    A	       1	     0	887751
rcv            	235.08	    D	  887701	    50	     1
snd/DA         	235.08	    A	       1	     0	887751
rcv            	235.09	    D	  888201	    50	     1
snd/DA         	235.09	    A	       1	     0	887751
rcv            	235.10	    D	  887701	    50	     1
snd/DA         	235.10	    A	       1	     0	887751
rcv            	235.11	    D	  887751	    50	     1
snd            	235.11	    A	       1	     0	888151
rcv/corr       	235.12	    D	  888251	    50	     1
rcv            	235.13	    D	  888351	    50	     1
snd/DA         	235.13	    A	       1	     0	888151
rcv            	235.14	    D	  888401	    50	     1
snd/DA         	235.14	    A	       1	     0	888151
rcv            	235.14	    D	  888451	    50	     1
snd/DA         	235.14	    A	       1	     0	888151
rcv            	235.14	    D	  888501	    50	     1
snd/DA         	235.16	    A	       1	     0	888151
rcv            	235.16	    D	  888301	    50	     1
snd/DA         	235.17	    A	       1	     0	888151
rcv            	235.18	    D	  888551	    50	     1
snd/DA         	235.18	    A	       1	     0	888151
rcv            	235.18	    D	  888601	    50	     1
snd/DA         	235.19	    A	       1	     0	888151
rcv            	235.19	    D	  888151	    50	     1
snd            	235.20	    A	       1	     0	888251
rcv            	235.20	    D	  888151	    50	     1
snd/DA         	235.21	    A	       1	     0	888251
rcv            	235.22	    D	  888651	    50	     1
snd/DA         	235.22	    A	       1	     0	888251
rcv            	235.36	    D	  888251	    50	     1
snd            	235.36	    A	       1	     0	888701
rcv            	235.37	    D	  888151	    50	     1
snd/DA         	235.37	    A	       1	     0	888701
rcv            	235.37	    D	  888751	    50	     1
snd/DA         	235.37	    A	       1	     0	888701
rcv            	235.39	    D	  888751	    50	     1
snd/DA         	235.39	    A	       1	     0	888701
rcv            	235.39	    D	  888801	    50	     1
snd/DA         	235.40	    A	       1	     0	888701
rcv            	235.40	    D	  888851	    50	     1
snd/DA         	235.40	    A	       1	     0	888701
rcv            	235.42	    D	  888951	    50	     1
snd/DA         	235.42	    A	       1	     0	888701
rcv            	235.42	    D	  889001	    50	     1
snd/DA         	235.42	    A	       1	     0	888701
rcv            	235.43	    D	  889051	    50	     1
snd/DA         	235.43	    A	       1	     0	888701
rcv            	235.43	    D	  889101	    50	     1
snd/DA         	235.45	    A	       1	     0	888701
rcv            	235.45	    D	  888901	    50	     1
snd/DA         	235.45	    A	       1	     0	888701
rcv            	235.46	    D	  889151	    50	     1
snd/DA         	235.47	    A	       1	     0	888701
rcv            	235.47	    D	  888701	    50	     1
snd            	235.48	    A	       1	     0	889201
rcv            	235.48	    D	  888701	    50	     1
snd/DA         	235.49	    A	       1	     0	889201
rcv            	235.49	    D	  888701	    50	     1
snd/DA         	235.50	    A	       1	     0	889201
rcv            	235.50	    D	  888701	    50	     1
snd/DA         	235.51	    A	       1	     0	889201
rcv            	235.51	    D	  888701	    50	     1
snd/DA         	235.52	    A	       1	     0	889201
rcv            	235.53	    D	  889201	    50	     1
snd            	235.53	    A	       1	     0	889251
rcv            	235.53	    D	  889301	    50	     1
snd/DA         	235.53	    A	       1	     0	889251
rcv            	235.53	    D	  889351	    50	     1
snd/DA         	235.55	    A	       1	     0	889251
rcv            	235.55	    D	  889401	    50	     1
snd/DA         	235.55	    A	       1	     0	889251
rcv            	235.55	    D	  889451	    50	     1
snd/DA         	235.57	    A	       1	     0	889251
rcv            	235.57	    D	  889251	    50	     1
snd            	235.58	    A	       1	     0	889501
rcv            	235.58	    D	  889501	    50	     1
snd            	235.59	    A	       1	     0	889551
rcv            	235.59	    D	  889551	    50	     1
snd            	235.60	    A	       1	     0	889601
rcv/corr       	235.60	    D	  889601	    50	     1
rcv            	235.60	    D	  889651	    50	     1
snd/DA         	235.61	    A	       1	     0	889601
rcv            	235.61	    D	  889201	    50	     1
snd/DA         	235.62	    A	       1	     0	889601
rcv            	235.62	    D	  889701	    50	     1
snd/DA         	235.63	    A	       1	     0	889601
rcv            	235.63	    D	  889251	    50	     1
snd/DA         	235.64	    A	       1	     0	889601
rcv            	235.64	    D	  889751	    50	     1
snd/DA         	235.65	    A	       1	     0	889601
rcv            	235.65	    D	  889801	    50	     1
snd/DA         	235.65	    A	       1	     0	889601
rcv            	235.66	    D	  889901	    50	     1
snd/DA         	235.66	    A	       1	     0	889601
rcv            	235.67	    D	  889951	    50	     1
snd/DA         	235.67	    A	       1	     0	889601
rcv/corr       	235.68	    D	  890001	    50	     1
rcv            	235.69	    D	  889601	    50	     1
snd            	235.70	    A	       1	     0	889851
rcv            	235.71	    D	  889601	    50	     1
snd/DA         	235.71	    A	       1	     0	889851
rcv            	235.73	    D	  890101	    50	     1
snd/DA         	235.74	    A	       1	     0	889851
rcv            	235.74	    D	  890101	    50	     1
snd/DA         	235.75	    A	       1	     0	889851
rcv            	235.75	    D	  890151	    50	     1
snd/DA         	235.76	    A	       1	     0	889851
rcv            	235.76	    D	  890201	    50	     1
snd/DA         	235.77	    A	       1	     0	889851
rcv            	235.77	    D	  890251	    50	     1
snd/DA         	235.78	    A	       1	     0	889851
rcv            	235.78	    D	  890251	    50	     1
snd/DA         	235.79	    A	       1	     0	889851
rcv            	235.79	    D	  890301	    50	     1
snd/DA         	235.80	    A	       1	     0	889851
rcv            	235.80	    D	  889851	    50	     1
snd            	235.81	    A	       1	     0	890001
rcv            	235.81	    D	  889851	    50	     1
snd/DA         	235.82	    A	       1	     0	890001
rcv            	235.82	    D	  890351	    50	     1
snd/DA         	235.83	    A	       1	     0	890001
rcv            	235.83	    D	  890401	    50	     1
snd/DA         	235.84	    A	       1	     0	890001
rcv            	235.84	    D	  890451	    50	     1
snd/DA         	235.85	    A	       1	     0	890001
rcv            	235.85	    D	  890001	    50	     1
snd            	235.86	    A	       1	     0	890051
rcv            	235.88	    D	  890501	    50	     1
snd/DA         	235.89	    A	       1	     0	890051
rcv            	236.10	    D	  890051	    50	     1
snd            	236.10	    A	       1	     0	890551
rcv            	236.11	    D	  890551	    50	     1
snd            	236.11	    A	       1	     0	890601
rcv            	236.11	    D	  890551	    50	     1
snd/DA         	236.13	    A	       1	     0	890601
rcv            	236.13	    D	  890601	    50	     1
snd            	236.14	    A	       1	     0	890651
rcv            	236.15	    D	  890651	    50	     1
snd            	236.15	    A	       1	     0	890701
rcv            	236.15	    D	  890701	    50	     1
snd            	236.16	    A	       1	     0	890751
rcv            	236.16	    D	  890751	    50	     1
snd            	236.17	    A	       1	     0	890801
rcv            	236.17	    D	  890801	    50	     1
snd            	236.18	    A	       1	     0	890851
rcv/corr       	236.18	    D	  890901	    50	     1
rcv            	236.19	    D	  891001	    50	     1
snd/DA         	236.19	    A	       1	     0	890851
rcv            	236.20	    D	  891051	    50	     1
snd/DA         	236.20	    A	       1	     0	890851
rcv/corr       	236.21	    D	  891101	    50	     1
rcv            	236.21	    D	  890851	    50	     1
snd            	236.21	    A	       1	     0	890901
rcv            	236.22	    D	  891151	    50	     1
snd/DA         	236.23	    A	       1	     0	890901
rcv            	236.23	    D	  891201	    50	     1
snd/DA         	236.24	    A	       1	     0	890901
rcv            	236.24	    D	  891251	    50	     1
snd/DA         	236.24	    A	       1	     0	890901
rcv            	236.25	    D	  891301	    50	     1
snd/DA         	236.26	    A	       1	     0	890901
rcv            	236.26	    D	  891351	    50	     1
snd/DA         	236.26	    A	       1	     0	890901
rcv            	236.28	    D	  890901	    50	     1
snd            	236.28	    A	       1	     0	890951
rcv            	236.28	    D	  891401	    50	     1
snd/DA         	236.29	    A	       1	     0	890951
rcv            	236.47	    D	  890951	    50	     1
snd            	236.48	    A	       1	     0	891101
rcv            	236.48	    D	  891451	    50	     1
snd/DA         	236.49	    A	       1	     0	891101
rcv            	236.49	    D	  891501	    50	     1
snd/DA         	236.50	    A	       1	     0	891101
rcv            	236.50	    D	  891551	    50	     1
snd/DA         	236.50	    A	       1	     0	891101
rcv            	236.68	    D	  891101	    50	     1
snd            	236.68	    A	       1	     0	891601
rcv            	236.69	    D	  891601	    50	     1
snd            	236.69	    A	       1	     0	891651
rcv            	236.70	    D	  891651	    50	     1
snd            	236.71	    A	       1	     0	891701
rcv            	236.71	    D	  891701	    50	     1
